,User_Id,Tweet_Id,Tweet_Content,normalized_final_weighted_score,cosine_sim_senetence,cosine_sim_word,trust_score_model1,trust_score_model2_sentence,trust_score_model2_word,Sentenct_level_trust_score,word_level_trust_score,Label_senetence_level,Label_word_level
135,,1121465958890033152,rt milindarj ම ද නවල සත ට න සහ ස හ ල ල ව න ස ට න බව ප න න අගම ත ත ම ජ ත යන තරයට පවසන න isi ප හ ණ ව ල බ ශ ර ල ක කයන ආපස ආබව ද න ස ට යත න ත ය න ප ටරට ත රස තව ද ස ව ධ න වලට සම බන ධ ව වන අත අඩ ග වට ගත න හ ක න ස ක ස වක න කල බවය ල කය න ත ගර කම අගම ත ත ම srilanka easter,,0.40683866,0.3074243,,0.20341933,0.15371215,,,Fake,Fake
136,,1121462461276852224,ම ද නවල සත ට න සහ ස හ ල ල ව න ස ට න බව ප න න අගම ත ත ම ජ ත යන තරයට පවසන න isi ප හ ණ ව ල බ ශ ර ල ක කයන ආපස ආබව ද න ස ට යත න ත ය න ප ටරට ත රස තව ද ස ව ධ න වලට සම බන ධ ව වන අත අඩ ග වට ගත න හ ක න ස ක ස වක න කල බවය ල කය න ත ගර කම අගම ත ත ම srilanka easter,,0.40048897,0.30019236,,0.200244485,0.15009618,,,Fake,Fake
137,,1121450485645479936,rt vipulananda picture taken today show dubai burjkhalifa world tallest skyscraper lit image srilankas national flag solidarity country following easter terrorist attack hotel amp church killed people afp photo lka,,0.6938395,0.33280942,,0.34691975,0.16640471,,,Fake,Fake
138,,1121449576257421313,rt vipulananda picture taken today show dubai burjkhalifa world tallest skyscraper lit image srilankas national flag solidarity country following easter terrorist attack hotel amp church killed people afp photo lka,,0.6938395,0.33280942,,0.34691975,0.16640471,,,Fake,Fake
139,,1121448285791772672,picture taken today show dubai burjkhalifa world tallest skyscraper lit image srilankas national flag solidarity country following easter terrorist attack hotel amp church killed people afp photo lka,,0.67922986,0.32306176,,0.33961493,0.16153088,,,Fake,Fake
140,,1121438112645898240,tribute real guardian angel blessing save mother country wewillrise togetherwerise prayforsrilanka staystrongsrilanka therealheroes protectsrilanka easter srilanka easterattacksl,,0.59385026,0.3722275,,0.29692513,0.18611375,,,Fake,Fake
141,,1121426369492209664,sri lankan survivor easter sunday church blast anusha kumari l bandage face point finger grave yard mass burial two child husband negombo sri lanka tharaka srilanka easter eastersundayattackslk,,0.77475226,0.3313743,,0.38737613,0.16568715,,,Fake,Fake
142,,1121400650615664640,innocent face britisheducated boy turned srilanka bomber terrorism easter lka uk tourism,,0.75552964,0.31610936,,0.37776482,0.15805468,,,Fake,Fake
143,,1121400130484211712,srilanka easter terror bombing sister ringleader deplores easterattack lka,,0.67641425,0.25970232,,0.338207125,0.12985116,,,Fake,Fake
144,,1121397711885017088,soldier stand guard outside st anthony shrine colombo today following series bomb blast targeting church luxury hotel easter sunday srilanka catholic church ordered suspend service security improves afp photo lka,,0.73505205,0.2791716,,0.367526025,0.1395858,,,Fake,Fake
145,,1121395777031548928,man mourns today funeral teenager dhami brindya victim string suicide terror attack church luxury hotel easter sunday srilanka reuters photo lka,,0.72125375,0.34243214,,0.360626875,0.17121607,,,Fake,Fake
146,,1121393261061402624,police curfew come effect pm today tomorrow srilanka easter attack terrorattack,,0.68756413,0.3678293,,0.343782065,0.18391465,,,Fake,Fake
147,,1121369175929184259,rt vipulananda tourist hotel fear b revenue loss easter terror attack srilanka lka,,0.71784467,0.29085588,,0.358922335,0.14542794,,,Fake,Fake
148,,1121368863784914944,rt vipulananda tourist hotel fear b revenue loss easter terror attack srilanka lka,,0.71784467,0.29085588,,0.358922335,0.14542794,,,Fake,Fake
149,,1121316673259175937,woman among welltodo young bomber behind srilanka easter carnage lka terrorism,,0.6899955,0.3433543,,0.34499775,0.17167715,,,Fake,Fake
150,,1121311754624147456,srilanka easter terror attack foreign medium advised biased unverified report lka journalism ethic,,0.7058364,0.3507354,,0.3529182,0.1753677,,,Fake,Fake
151,,1121306997406732288,tourist hotel fear b revenue loss easter terror attack srilanka lka,,0.70788634,0.2839543,,0.35394317,0.14197715,,,Fake,Fake
152,,1121306604962504704,srilanka easter terror attack mastermind radical preacher police radar,,0.6487485,0.31293187,,0.32437425,0.156465935,,,Fake,Fake
153,,1121305580256280577,egypt envoy condemns srilanka easter terror blast lka,,0.76048326,0.29702714,,0.38024163,0.14851357,,,Fake,Fake
154,,1121305235643879424,two daesh men linked srilanka easter terror blast lka,,0.71945906,0.3811459,,0.35972953,0.19057295,,,Fake,Fake
155,,1121248663534051328,rt vipulananda srilanka hotel executive lost colleague easter breakfast terror blast cinnamon grand lka,,0.6962864,0.3510243,,0.3481432,0.17551215,,,Fake,Fake
156,,1121237353299755008,rt vipulananda srilanka hotel executive lost colleague easter breakfast terror blast cinnamon grand lka,,0.6962864,0.3510243,,0.3481432,0.17551215,,,Fake,Fake
157,,1121233115710509056,army launched massive islandwide search operation search member extremist terrorist group involved eastersundayattackslk thousand army soldier engaged mobile patrol static duty vehicle check amp search army lka srilanka easter,,0.60636735,0.3099842,,0.303183675,0.1549921,,,Fake,Fake
158,,1121189259023540225,rt irishprolifer picture husband amp wife amp daughter receiving st communion one sri lankan christian church bombed among death caused yesterday act terror amp depravity srilanka easter,,0.6801947,0.28944513,,0.34009735,0.144722565,,,Fake,Fake
159,,1121141459804094469,remains srilanka easter terror attack victim reach residence telangana lka terrorism,,0.74132776,0.324201,,0.37066388,0.1621005,,,Fake,Fake
160,,1121140167283224578,india intelligence srilanka terror attack terrorist name address target easter lka,,0.757955,0.39551032,,0.3789775,0.19775516,,,Fake,Fake
161,,1121104684763222016,fear consumes srilanka easter blast survivor scene hell lka terrorism,,0.67944306,0.32313228,,0.33972153,0.16156614,,,Fake,Fake
162,,1121104105966059520,picture emerges welltodo young bomber behind srilanka easter carnage lka terrorism,,0.6644247,0.34743497,,0.33221235,0.173717485,,,Fake,Fake
163,,1121097590609674246,bollywood star condemns srilanka easter massacre lka,,0.77665275,0.3312294,,0.388326375,0.1656147,,,Fake,Fake
164,,1121096009537466368,srilanka easter terror attack survivor call return strongman lka,,0.7070836,0.3572476,,0.3535418,0.1786238,,,Fake,Fake
165,,1121095217761935367,terrorist behind attack cannot considered muslim say srilanka minister faiszer lka easter,,0.76427054,0.34263745,,0.38213527,0.171318725,,,Fake,Fake
166,,1121085696024956928,blood brother wealthy family behind srilankas easter terror attack lka,,0.6294461,0.32862556,,0.31472305,0.16431278,,,Fake,Fake
167,,1121070034221195265,srilanka easter terror attack bomber studied uk australia lka,,0.7623121,0.36535144,,0.38115605,0.18267572,,,Fake,Fake
168,,1121014703541456896,rt vipulananda saudi airline chief pay tribute cabin crew killed srilanka easter terror bombing lka aviation tourism,,0.7109134,0.3020163,,0.3554567,0.15100815,,,Fake,Fake
169,,1121005830550315011,zahran hashim radical linked srilanka easter terror blast via lka,,0.7132242,0.39215624,,0.3566121,0.19607812,,,Fake,Fake
170,,1120970465483247616,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
171,,1120934204580085760,rt vipulananda saudi airline chief pay tribute cabin crew killed srilanka easter terror bombing lka aviation tourism,,0.7109134,0.3020163,,0.3554567,0.15100815,,,Fake,Fake
172,,1120896260381270016,deeply saddened shocked terrorist attack church hotel srilanka thought go loved one victim pray speedy recovery injured eastersundayattackssl eastersundayattacks easter sunday attack lka,,0.65895116,0.30964655,,0.32947558,0.154823275,,,Fake,Fake
173,,1120880480247799809,constitutional implication easter terror attack srilanka lka,,0.7249527,0.27966526,,0.36247635,0.13983263,,,Fake,Fake
174,,1120857684440272896,people arrested police amp stf aluthgamaberuwalakatana warakapola suspicious motorbike amp walkie talkie also found police spokesman srilankaterrorattacks srilanka easterattacklk easter isi islamstate colombo,,0.74137926,0.36999315,,0.37068963,0.184996575,,,Fake,Fake
175,,1120844288567517189,srilanka envoy saudi arabia vow stand firm terrorism lka colombo easterattackssl easter,,0.8356647,0.28344607,,0.41783235,0.141723035,,,Fake,Fake
176,,1120812807249854466,srilanka easter terror attack victim lka,,0.739158,0.3528277,,0.369579,0.17641385,,,Fake,Fake
177,,1120749309014753281,srilanka stock index post worst fall year easter attack lka rupee economy,,0.6860427,0.30384734,,0.34302135,0.15192367,,,Fake,Fake
178,,1120738321678905346,rt michaeldickson islamic state publicize photo pathetic medieval regressive animal carried easter srilanka attack may rot hell eternity,,0.6565213,0.3433224,,0.32826065,0.1716612,,,Fake,Fake
179,,1120727221721677824,rt vipulananda saudi airline chief pay tribute cabin crew killed srilanka easter terror bombing lka aviation tourism,,0.7109134,0.3020163,,0.3554567,0.15100815,,,Fake,Fake
180,,1120724940188053505,rt rebeccarambar srilanka lei revendique le attentats de paques le assaillants qui visaient de citoyens de membres de la coalition antiisis amp de chrétiens hier étaient de combattants de létat islamique amaq daesh easter paques colombo srilankaattacks srilankablasts,,0.54638124,0.34307545,,0.27319062,0.171537725,,,Fake,Fake
181,,1120723507434807297,rt vipulananda saudi airline chief pay tribute cabin crew killed srilanka easter terror bombing lka aviation tourism,,0.7109134,0.3020163,,0.3554567,0.15100815,,,Fake,Fake
182,,1120721411734110208,india cricket star anil kumble srilanka vacation hit easter hotel blast lka easterattacksl,,0.7831806,0.33001202,,0.3915903,0.16500601,,,Fake,Fake
183,,1120718966261817344,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
184,,1120708807305433089,rt michaeldickson islamic state publicize photo pathetic medieval regressive animal carried easter srilanka attack may rot hell eternity,,0.6565213,0.3433224,,0.32826065,0.1716612,,,Fake,Fake
185,,1120708170337411072,srilanka pm decries attempt politicize easter terror attack highlight international support lka govt fight terrorism,,0.6971431,0.30094156,,0.34857155,0.15047078,,,Fake,Fake
186,,1120707558606397442,srilanka westernprovince nest egg nature easter hay straw food foodporn foodie foodpicoftheday foodpic foodgasm instafood yummie decoration bird birth celebration,,0.536675,0.33798122,,0.2683375,0.16899061,,,Fake,Fake
187,,1120706276676313088,srilanka easter terror attack ban socialmedia lka digital medium,,0.7162385,0.32005996,,0.35811925,0.16002998,,,Fake,Fake
188,,1120705712269791233,rt michaeldickson islamic state publicize photo pathetic medieval regressive animal carried easter srilanka attack may rot hell eternity,,0.6565213,0.3433224,,0.32826065,0.1716612,,,Fake,Fake
189,,1120704278618890241,srilanka state minister defense demand ban extremist group wake easter terror bombing killed nearly church luxury hotel lka,,0.70538074,0.33350086,,0.35269037,0.16675043,,,Fake,Fake
190,,1120703442975109122,srilanka batticaloa church priest speaks bbc easter terror bombing horror lka,,0.7593801,0.30825084,,0.37969005,0.15412542,,,Fake,Fake
191,,1120700057123196928,rt vipulananda addressing special session parliament discus easter terror bombing srilanka pm stress muslim people extremist lka,,0.7588055,0.34069166,,0.37940275,0.17034583,,,Fake,Fake
192,,1120698593424416770,addressing special session parliament discus easter terror bombing srilanka pm stress muslim people extremist lka,,0.7461843,0.33006325,,0.37309215,0.165031625,,,Fake,Fake
193,,1120697177318264837,saudi airline chief pay tribute cabin crew killed srilanka easter terror bombing lka aviation tourism,,0.6870947,0.2937662,,0.34354735,0.1468831,,,Fake,Fake
194,,1120696256173682690,saudia bos issue tribute cabin crew killed srilanka easter terror bombing colombo luxury hotel saudi travel tourism,,0.73449194,0.29809874,,0.36724597,0.14904937,,,Fake,Fake
195,,1120691768964419585,praying renewing peace let light candle memorizing people lost life devastating incident happened srilanka easter prayforsrilanka eastersundayattacklk srilankaattacks srilankaterrorattacks srilankaattacks,,0.6036097,0.37435943,,0.30180485,0.187179715,,,Fake,Fake
196,,1120671716706009093,rt newsradiolk unicefsrilanka express shock amp sadness violence directed family including child easter sunday unicef said aware present death child sri lankan amp nationality several injured srilanka lka,,0.7243919,0.3447798,,0.36219595,0.1723899,,,Fake,Fake
197,,1120669636540891137,unicefsrilanka express shock amp sadness violence directed family including child easter sunday unicef said aware present death child sri lankan amp nationality several injured srilanka lka,,0.71721816,0.35259056,,0.35860908,0.17629528,,,Fake,Fake
198,,1120667135917707264,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
199,,1120667076085993472,rt judeoff ச ன ற வ ர ங கள இன ன ர ப றப ப ர ந த ல இன மத ப தமற ற அரச யல ப ய களற ற த சத த ல ப றந த வ ட ங கள batticaloa zion church death child srilankaattacks srilanka srilankablasts eastersundayattackslk easter vijayfanstrends sunnewstamil bbctamil cnnbrk,,0.43938795,0.37965935,,0.219693975,0.189829675,,,Fake,Fake
200,,1120666033038118913,rt judeoff ச ன ற வ ர ங கள இன ன ர ப றப ப ர ந த ல இன மத ப தமற ற அரச யல ப ய களற ற த சத த ல ப றந த வ ட ங கள batticaloa zion church death child srilankaattacks srilanka srilankablasts eastersundayattackslk easter vijayfanstrends sunnewstamil bbctamil cnnbrk,,0.43938795,0.37965935,,0.219693975,0.189829675,,,Fake,Fake
201,,1120652563920060416,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
202,,1120650923779530757,daesh claim responsibility srilanka easter terror attack lka,,0.73389554,0.2971316,,0.36694777,0.1485658,,,Fake,Fake
203,,1120635461683286017,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
204,,1120628688314408961,fernandoharin selfish useless politico like sent home next election srilanka never ever forget selfish man eastersundayattackslk easterattacklk easterattacksl easter srilankaattacks srilankablasts,,0.5985237,0.3133421,,0.29926185,0.15667105,,,Fake,Fake
205,,1120622594447769601,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
206,,1120622200141303808,srilanka motorist urged paste contact name windscreen police lka easter terrorism easterattacksl,,0.694169,0.29920065,,0.3470845,0.149600325,,,Fake,Fake
207,,1120610639846752256,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
208,,1120609266233225216,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
209,,1120606102696136704,warwinning former srilanka president presrajapaksa addressing parliament today warns blaming religion community easter terror attack lka,,0.7326443,0.30145115,,0.36632215,0.150725575,,,Fake,Fake
210,,1120601102855098368,srilanka state minister defense ruwan w tell parliament special session today investigating claim easter terror bombing response newzealand shooting lka,,0.74364257,0.36961308,,0.371821285,0.18480654,,,Fake,Fake
211,,1120600671017996288,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
212,,1120599133172031489,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
213,,1120594764552912896,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
214,,1120585553869717505,rt kirronkherbjp picture easter prayer sector church wish hadnt lost innocent soul srilanka praying family,,0.6420723,0.3338653,,0.32103615,0.16693265,,,Fake,Fake
215,,1120584226619953152,srilanka easter terror bombing death toll india citizen rise lka,,0.76617205,0.40547118,,0.383086025,0.20273559,,,Fake,Fake
216,,1120569400808091648,bundeljayse harshadesilvamp deserves chance share thought srilanka citizen need act unity tackle crisis easter massacre lka,,0.62958175,0.23160596,,0.314790875,0.11580298,,,Fake,Fake
217,,1120564450094919680,rt royvc person arrested far questioned cid several investigation underway arrest people connected local islamic extremist group national thawheed jamath senior police officer srilankaterrorattacks srilanka srilankablast easter bombing,,0.69649637,0.31997138,,0.348248185,0.15998569,,,Fake,Fake
218,,1120563320006828038,person arrested far questioned cid several investigation underway arrest people connected local islamic extremist group national thawheed jamath senior police officer srilankaterrorattacks srilanka srilankablast easter bombing,,0.67800033,0.32660955,,0.339000165,0.163304775,,,Fake,Fake
219,,1120563227950223360,mass funeral begin srilanka mourns easter terror attack victim lka,,0.6702451,0.28848523,,0.33512255,0.144242615,,,Fake,Fake
220,,1120562225939349504,srilankas easter bomb carnage cast pall tourism revival lka,,0.5992255,0.31850523,,0.29961275,0.159252615,,,Fake,Fake
221,,1120558171829997569,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
222,,1120558101315321857,warwinning former srilanka president mahinda presrajapaksa fault govt security lapse easter terror attack lament loophole national security lka colombo terrorism,,0.75013363,0.330237,,0.375066815,0.1651185,,,Fake,Fake
223,,1120556691391688706,uk mourns srilanka easter massacre victim lka,,0.75310665,0.29077235,,0.376553325,0.145386175,,,Fake,Fake
224,,1120551020025794563,prayforsrilanka srilanka cricket star appeal national unity wake easter massacre lka,,0.7742549,0.30742836,,0.38712745,0.15371418,,,Fake,Fake
225,,1120549934292402176,minute silence today morning srilanka remembering easter sunday attack victim national day mourning,,0.6504593,0.3293034,,0.32522965,0.1646517,,,Fake,Fake
226,,1120539735624228864,rt jaysekulow church bombing srilanka easter sunday reminiscent genocidal attack christian experienced iraq amp syria sacred place sacred date target islamic radical stand horrific christian genocide,,0.7187251,0.29718742,,0.35936255,0.14859371,,,Fake,Fake
227,,1120537519572049920,rt iraqschristians heartbreaking photo youngest victim srilanka terror attack easter sunday christian worshipper child taken first communion earlier month rest peace antichristianism,,0.6492343,0.32720485,,0.32461715,0.163602425,,,Fake,Fake
228,,1120530506955751425,srilanka easter terror attack national thowheed jamath,,0.73157156,0.35501763,,0.36578578,0.177508815,,,Fake,Fake
229,,1120530290953289733,srilanka easter attack british dad tribute amazing family lka uk tourism,,0.77215344,0.375541,,0.38607672,0.1877705,,,Fake,Fake
230,,1120527335038554119,rt jaysekulow today remember injured amp lost life deadly easter church bombing srilanka join u pray victim amp family,,0.6602938,0.32263005,,0.3301469,0.161315025,,,Fake,Fake
231,,1120391842019856384,erandaginige rajivaw srilanka citizen rise ethnic bias overcome crisis arising easter blast united stand divided fall national harmony vital achieve peace prosperity people lka,,0.60122025,0.36576143,,0.300610125,0.182880715,,,Fake,Fake
232,,1120373345193738240,srilankas top diplomat britain say authority know british national killed easter bombing among lawyer anita nicholson son alex nicholson daughter annabel nicholson husband confirmed ap lka,,0.65806127,0.26246366,,0.329030635,0.13123183,,,Fake,Fake
233,,1120369085911584771,saudi pilot missing following srilanka easter bombing lka travel aviation,,0.7288577,0.3104331,,0.36442885,0.15521655,,,Fake,Fake
234,,1120360522870870017,srilanka easter bombing yesterday killed child asos owner denmark richest man anders holch povlsen announces lka,,0.72963655,0.29721192,,0.364818275,0.14860596,,,Fake,Fake
235,,1120358236186660864,rt mehreenzahra srilanka bombing killed three child asos owner denmark richest man anders holch povlsen announces povlsens four child visiting country easter holiday billionaire also scotland biggest private landowner,,0.65700006,0.30155778,,0.32850003,0.15077889,,,Fake,Fake
236,,1120353047786344448,rt mehreenzahra srilanka bombing killed three child asos owner denmark richest man anders holch povlsen announces povlsens four child visiting country easter holiday billionaire also scotland biggest private landowner,,0.65700006,0.30155778,,0.32850003,0.15077889,,,Fake,Fake
237,,1120336662096007174,rt ericswalwell pray srilanka people mourn terrorist attack easter parishioner faith ever enemy anywhere world,,0.6578698,0.29071075,,0.3289349,0.145355375,,,Fake,Fake
238,,1120336569590697984,rt iprobono series deadly bombing razed several luxury hotel church srilanka easter morning yesterday killing amp injuring people stand sri lanka hour need srilankaattacks srilankabombings,,0.7331749,0.3484878,,0.36658745,0.1742439,,,Fake,Fake
239,,1120327002341433346,rt mehreenzahra srilanka bombing killed three child asos owner denmark richest man anders holch povlsen announces povlsens four child visiting country easter holiday billionaire also scotland biggest private landowner,,0.65700006,0.30155778,,0.32850003,0.15077889,,,Fake,Fake
240,,1120321901577035776,rt honeybadgerrulz full video special task force trying defuse bomb exploded policestf say controlled explosion near anthony church srilanka easterattacksl bombing eastersundayattackslk terrorattacks colombo explosion easter,,0.6139821,0.29464304,,0.30699105,0.14732152,,,Fake,Fake
241,,1120320401979133953,rt economictimes easter blast carried local islamist group sri lankan official srilanka colombo,,0.85971236,0.33934426,,0.42985618,0.16967213,,,Fake,Fake
242,,1120316713474695169,rt bunsenbernerbmd sad hear death sri lanka heart go familiesthat may longer family today hug family hug pet laugh continue life joy joy beat terror sadness always always easter srilanka peace,,0.55842376,0.3484042,,0.27921188,0.1742021,,,Fake,Fake
243,,1120308132402671617,rt honeybadgerrulz full video special task force trying defuse bomb exploded policestf say controlled explosion near anthony church srilanka easterattacksl bombing eastersundayattackslk terrorattacks colombo explosion easter,,0.6139821,0.29464304,,0.30699105,0.14732152,,,Fake,Fake
244,,1120299326914342918,rt honeybadgerrulz full video special task force trying defuse bomb exploded policestf say controlled explosion near anthony church srilanka easterattacksl bombing eastersundayattackslk terrorattacks colombo explosion easter,,0.6139821,0.29464304,,0.30699105,0.14732152,,,Fake,Fake
245,,1120297524563193856,full video special task force trying defuse bomb exploded policestf say controlled explosion near anthony church srilanka easterattacksl bombing eastersundayattackslk terrorattacks colombo explosion easter,,0.6029693,0.28897464,,0.30148465,0.14448732,,,Fake,Fake
246,,1120267773987495936,srilanka authority ordered state emergency introduced midnight today following deadly easter terror attack president office said afp lka law,,0.6661164,0.295344,,0.3330582,0.147672,,,Fake,Fake
247,,1120266655836327937,rt vipulananda abudhabi crown prince condemns easter violence srilanka lka uae,,0.7833491,0.27521777,,0.39167455,0.137608885,,,Fake,Fake
248,,1120264551017132032,munza srilanka citizen must shore unity time crisis achieve common aim peace prosperity people lka tourism eastersundayattackslk easter,,0.6568966,0.33856255,,0.3284483,0.169281275,,,Fake,Fake
249,,1120264450123206656,rt vipulananda charith rauffhakeem better presrajapaksa rwunp discussed forming national government srilanka parliament meet tomorrow tackle crisis wake easter bombing lka,,0.70652944,0.31980297,,0.35326472,0.159901485,,,Fake,Fake
250,,1120260397687242752,charith rauffhakeem better presrajapaksa rwunp discussed forming national government srilanka parliament meet tomorrow tackle crisis wake easter bombing lka,,0.69692403,0.31366056,,0.348462015,0.15683028,,,Fake,Fake
251,,1120253955538395136,billionaire asos tycoon scotland biggest landowner loses child srilanka easter terrorattacks killed,,0.64006126,0.2986068,,0.32003063,0.1493034,,,Fake,Fake
252,,1120250084216541184,rt shamstahir gun kill terrorist education kill terrorism may different religion different language different colored skin belong one human race thus fight terrorism together peace srilankaattacks srilanka easter,,0.59747946,0.30263504,,0.29873973,0.15131752,,,Fake,Fake
253,,1120248996679880704,srilanka muslim congress leader call introspection rap colossal intelligence failure easter bombing church hotel lka terrorism,,0.74511033,0.3127152,,0.372555165,0.1563576,,,Fake,Fake
254,,1120248260541734913,demand grows officialunp mp sacking srilanka police chief yesterday terror attack church colombo luxury hotel easter lka terrorism tourism extremism,,0.79845667,0.33418608,,0.399228335,0.16709304,,,Fake,Fake
255,,1120242849361092608,top srilanka minister demand police chief quit wake yesterday easter bombing colombo negombo batticaloa lka terrorism,,0.8144263,0.33603704,,0.40721315,0.16801852,,,Fake,Fake
256,,1120233002603286528,please donate tragic easter attack srilanka easterdaybombings easterdayattacks prayforsrilanka,,0.63298607,0.32994533,,0.316493035,0.164972665,,,Fake,Fake
257,,1120218025813258240,un official speaks intractable nature srilanka ethnic conflict lka terrorism easter,,0.67439663,0.33945638,,0.337198315,0.16972819,,,Fake,Fake
258,,1120217172859551744,four indian among srilanka easter blast victim lka kerala terrorism tourism,,0.8279977,0.30913746,,0.41399885,0.15456873,,,Fake,Fake
259,,1120210934746812416,srilanka colombo easter terror blast narrow escape uae sri lankan expat khaleej time,,0.81585836,0.3253671,,0.40792918,0.16268355,,,Fake,Fake
260,,1120210577304051712,dubai expat dy yesterday srilanka easter blast top hotel family shattered tourism terrorism lka kerala,,0.82060325,0.27537096,,0.410301625,0.13768548,,,Fake,Fake
261,,1120204597962973185,welikalaa srilanka medium act high ethical standard covering development yesterday easter carnage lka terrorism journalism,,0.67779547,0.3071462,,0.338897735,0.1535731,,,Fake,Fake
262,,1120203691192193025,charith mangalalk presrajapaksa politician independent journalist act great responsibility tackling srilanka crisis easter bombing lka journalism terrorism,,0.68494815,0.3400963,,0.342474075,0.17004815,,,Fake,Fake
263,,1120203141910335488,kelums vge medium big responsibility covering crisis wake easter carnage srilanka terrorism tourism lka journalism,,0.6560018,0.3126642,,0.3280009,0.1563321,,,Fake,Fake
264,,1120200815082377217,dubai ruler condemns easter bombing srilanka lka terrorism,,0.7785413,0.31266838,,0.38927065,0.15633419,,,Fake,Fake
265,,1120200243235184640,abudhabi crown prince condemns easter violence srilanka lka uae,,0.77404404,0.2684739,,0.38702202,0.13423695,,,Fake,Fake
266,,1120155368875810816,curfew public transport seems getting restored hour srilanka easter terror attack,,0.6213522,0.32383573,,0.3106761,0.161917865,,,Fake,Fake
267,,1120081564413714432,breaking இலங க ய ல ஈஸ டர ந ள ல ச கம அட த தட த த இடங கள ல க ண ட வ ட ப ப பலர பல sundaymass easter srilanka srilankablast serialblast church bombblast,,0.4240517,0.34049752,,0.21202585,0.17024876,,,Fake,Fake
268,,1120058348353859587,tragedy tragedy life srilanka jewel easter sunday recover battlewounds poem poetry poetsofig poetsofinstagram word writersofinstagram,,0.54697317,0.27373803,,0.273486585,0.136869015,,,Fake,Fake
269,,1120029834351083520,cctv footage person suspected suicide suicide bomb negombo kaṭuvapiṭiyachurch srilanka easter prayforsrilanka srilankablasts srilankabomblast lka,,0.6810641,0.37886968,,0.34053205,0.18943484,,,Fake,Fake
270,,1119973093001310210,egypt alazhar condemned terrorist attack srilanka hotel church celebrating easter killed people cannot imagine human could target peaceful celebration day said sheikh ahmed altayeb afp lka,,0.7327242,0.35572773,,0.3663621,0.177863865,,,Fake,Fake
271,,1119969022605504512,pontifex dear papa francis pontifex please pray people srilanka happy easter amp god bless,,0.6113822,0.27689302,,0.3056911,0.13844651,,,Fake,Fake
272,,1119959550939918337,manyvthanks achyutluitel practicalaction collegues thought amp kind word darkest easter srilanka hope thing back normalcy soon srilankaattacks,,0.5681541,0.33608657,,0.28407705,0.168043285,,,Fake,Fake
273,,1119950229867040774,heart today people srilanka worshipper tourist killed terrorist attack easter travelmemories pinnawala elephant orphanage,,0.6946576,0.3126225,,0.3473288,0.15631125,,,Fake,Fake
274,,1119945401128427520,christ arose death easter day like today please remember follower jesus srilanka killed faith amen eastersundayattackslk lka,,0.67339516,0.28569818,,0.33669758,0.14284909,,,Fake,Fake
275,,1119944575685148672,easter srilanka prayforsrilanka jesus sad kochchikadebomb,,0.7059454,0.3899557,,0.3529727,0.19497785,,,Fake,Fake
276,,1119943348679213056,never said almost decade ago reality today morning black sunday attack shouldnt ever happened anywhere unite peacefully sri lankans say never stronger one srilanka easter unity blacksunday,,0.6296772,0.3643938,,0.3148386,0.1821969,,,Fake,Fake
